ID,Day,Month,Hour,Minutes,lat,lon,Area,ImageNumber,SplitParentID,MergeParentID, MergeChldArea,MinT,CoreArea,AvgT
315,6,6,9,0,8.5,87.2,0,4,0,0,0,189,9045,201
316,6,6,6,30,15.7,84.8,3885,1,0,0,0,186,3885,197
316,6,6,7,0,15.8,84.7,4212,2,0,0,0,186,4212,197
316,6,6,7,30,15.8,84.6,4601,3,0,0,0,186,4601,198
316,6,6,8,0,15.8,84.5,3760,4,0,0,0,188,3760,199
316,6,6,9,0,15.8,84.5,0,4,0,0,0,188,3760,199
317,6,6,6,30,17.6,67.4,6455,1,0,0,0,193,6455,202
317,6,6,7,0,17.7,67.3,8700,2,0,0,0,193,8700,203
317,6,6,7,30,17.8,67.7,8179,3,0,0,0,184,8179,202
317,6,6,8,0,17.8,67.6,7392,4,0,0,0,180,7392,197
317,6,6,9,0,17.9,67.2,11228,5,0,0,0,184,11228,196
317,6,6,9,30,17.9,67.1,13742,6,0,0,0,184,13742,199
317,6,6,10,0,17.9,66.7,13741,7,0,0,0,192,13741,201
317,6,6,10,30,18.1,66.5,8004,8,0,0,0,197,8004,204
317,6,6,11,0,18.1,66.5,0,8,0,0,0,197,8004,204
318,6,6,7,0,2.7,80.7,2984,1,0,0,0,200,2984,205
318,6,6,7,30,2.7,80.7,0,1,0,0,0,200,2984,205
319,6,6,7,0,13.1,84.4,5367,1,0,0,0,181,5367,197
319,6,6,7,30,13.1,84.4,0,1,0,275,0,181,5367,197
320,6,6,7,30,9,91.7,7715,1,254,0,0,192,7715,203
320,6,6,8,0,8.9,91.7,7405,2,254,0,0,193,7405,204
320,6,6,9,0,8.9,91.7,0,2,254,0,0,193,7405,204
321,6,6,7,30,18.6,83.1,6774,1,0,0,0,188,6774,197
321,6,6,8,0,18.8,83.2,13031,2,0,0,0,180,13031,194
321,6,6,9,0,18.9,83.2,24713,3,0,0,0,180,24713,193
321,6,6,9,30,18.7,82.2,47050,4,0,0,7353,180,24713,191
321,6,6,10,0,18.6,81.9,58896,5,0,0,0,180,58896,189
321,6,6,10,30,18.6,81.7,74509,6,0,0,0,180,74509,190
321,6,6,11,0,18.6,81.4,90738,7,0,0,0,180,90738,190
321,6,6,11,30,18.5,81.1,100874,8,0,0,0,180,100874,190
321,6,6,12,0,18.4,80.7,106605,9,0,0,0,180,106605,190
321,6,6,12,30,18.2,80.2,104869,10,0,0,0,180,104869,189
321,6,6,13,0,18.1,80.1,114260,11,0,0,0,180,114260,191
321,6,6,13,30,18.1,79.8,126693,12,0,0,0,180,126693,192
321,6,6,14,0,17.9,79.7,122363,13,0,0,0,180,122363,192
321,6,6,14,30,17.9,80.6,81458,14,0,0,0,180,81458,193
321,6,6,15,0,17.9,80.5,73664,15,0,0,0,180,73664,195
321,6,6,15,30,18.4,80.3,48274,16,0,0,0,182,48274,200
321,6,6,16,0,19,80,17192,17,0,0,0,191,17192,200
321,6,6,16,30,19,79.9,6928,18,0,0,0,199,6928,205
321,6,6,17,0,19,79.9,0,18,0,0,0,199,6928,205
322,6,6,8,0,6.2,85.2,4996,1,0,0,0,191,4996,201
322,6,6,9,0,6.2,85.2,0,1,0,0,0,191,4996,201
323,6,6,8,0,11.5,93.4,14141,1,254,0,0,195,14141,203
323,6,6,9,0,11.5,93.4,0,1,254,0,0,195,14141,203
324,6,6,8,0,17.2,86.8,4594,1,0,0,0,185,4594,195
324,6,6,9,0,16.7,86.6,11238,2,0,0,0,183,11238,196
324,6,6,9,30,16.6,86.5,13060,3,0,0,0,180,13060,196
324,6,6,10,0,16.6,86.4,14300,4,0,0,0,180,14300,196
324,6,6,10,30,16.6,86.4,13910,5,0,0,0,180,13910,196
324,6,6,11,0,16.6,86.3,13654,6,0,0,0,180,13654,197
324,6,6,11,30,16.7,86.3,12087,7,0,0,0,180,12087,197
324,6,6,12,0,16.8,86.2,9810,8,0,0,0,182,9810,198
324,6,6,12,30,16.8,86.2,7786,9,0,0,0,180,7786,197
324,6,6,13,0,16.8,86.3,6806,10,0,0,0,180,6806,197
324,6,6,13,30,16.8,86.3,5433,11,0,0,0,180,5433,195
324,6,6,14,0,16.8,86.2,4649,12,0,0,0,183,4649,194
324,6,6,14,30,16.8,86.2,4582,13,0,0,0,185,4582,197
324,6,6,15,0,16.8,86.1,4124,14,0,0,0,193,4124,201
324,6,6,15,30,16.8,86.1,0,14,0,0,0,193,4124,201
325,6,6,8,0,20.2,85.6,6521,1,0,0,0,187,6521,199
325,6,6,9,0,20.3,85.6,5047,2,0,0,0,189,5047,202
325,6,6,9,30,20.3,85.6,0,2,0,0,0,189,5047,202
326,6,6,8,0,22.8,81.8,3555,1,0,0,0,188,3555,197
326,6,6,9,0,22.8,81.6,12307,2,0,0,0,180,12307,195
326,6,6,9,30,22.8,81.4,15314,3,0,0,0,180,15314,193
326,6,6,10,0,22.8,81.2,19078,4,0,0,0,180,19078,192
326,6,6,10,30,22.7,81.1,23645,5,0,0,0,180,23645,194
326,6,6,11,0,22.7,80.9,27267,6,0,0,0,180,27267,195
326,6,6,11,30,22.5,80.7,31271,7,0,0,0,180,31271,195
326,6,6,12,0,22.3,80.7,24471,8,0,0,0,180,24471,193
326,6,6,12,30,22.1,80.7,30101,9,0,0,0,180,30101,193
326,6,6,13,0,22,80.7,31645,10,0,0,0,180,31645,193
326,6,6,13,30,21.8,80.8,33184,11,0,0,0,180,33184,193
326,6,6,14,0,21.7,80.9,36069,12,0,0,0,180,36069,194
326,6,6,14,30,21.5,81.1,33777,13,0,0,0,180,33777,193
326,6,6,15,0,21.3,81.2,30688,14,0,0,0,180,30688,191
326,6,6,15,30,21.2,81.2,31743,15,0,0,0,180,31743,193
326,6,6,16,0,20.9,81.2,32238,16,0,0,0,180,32238,195
326,6,6,16,30,20.7,81.4,34269,17,0,0,0,180,34269,197
326,6,6,17,0,20.5,81.6,31392,18,0,0,0,180,31392,194
326,6,6,17,30,20.2,81.7,30045,19,0,0,0,180,30045,191
326,6,6,18,0,20,81.7,32761,20,0,0,0,180,32761,187
326,6,6,18,30,19.9,81.7,34414,21,0,0,0,180,34414,187
326,6,6,19,0,19.9,81.7,37831,22,0,0,0,182,37831,193
326,6,6,19,30,19.8,81.7,35749,23,0,0,0,187,35749,198
326,6,6,20,0,19.8,81.6,25686,24,0,0,0,194,25686,203
326,6,6,20,30,19.6,81.7,5689,25,0,0,0,203,5689,206
326,6,6,21,0,19.6,81.7,0,25,0,0,0,203,5689,206
327,6,6,8,0,24.7,82.4,4768,1,0,0,0,180,4768,197
327,6,6,9,0,24.6,82.4,9048,2,0,0,0,180,9048,194
327,6,6,9,30,24.6,82.3,9115,3,0,0,0,180,9115,194
327,6,6,10,0,24.5,82.2,7939,4,0,0,0,183,7939,196
327,6,6,10,30,24.5,81.8,10217,5,0,0,0,182,10217,198
327,6,6,11,0,24.5,81.7,9943,6,0,0,0,180,9943,196
327,6,6,11,30,24.5,81.4,9735,7,0,0,0,181,9735,197
327,6,6,12,0,24.5,81.3,8766,8,0,0,0,181,8766,198
327,6,6,12,30,24.3,81.2,8967,9,0,0,0,187,8967,198
327,6,6,13,0,24.3,81,6411,10,0,0,0,190,6411,199
327,6,6,13,30,24.3,80.9,4136,11,0,0,0,198,4136,203
327,6,6,14,0,24.3,80.9,0,11,0,0,0,198,4136,203
328,6,6,9,0,6.3,79.6,3372,1,0,0,0,192,3372,201
328,6,6,9,30,6.2,79.5,3951,2,0,0,0,197,3951,203
328,6,6,10,0,6.2,79.2,3135,3,0,0,0,200,3135,205
328,6,6,10,30,6.2,79.2,0,3,0,0,0,200,3135,205
329,6,6,9,0,8.2,91.1,13709,1,0,0,0,180,13709,198
329,6,6,9,30,8.2,91.2,15205,2,0,0,0,182,15205,198
329,6,6,10,0,8.2,91.1,17896,3,0,0,0,188,17896,200
329,6,6,10,30,8.3,91,20124,4,0,0,0,181,20124,201
329,6,6,11,0,8.4,91.2,19859,5,0,0,0,182,19859,201
329,6,6,11,30,8.4,91.2,16984,6,0,0,0,182,16984,201
329,6,6,12,0,8.6,91.2,12466,7,0,0,0,182,12466,201
329,6,6,12,30,8.7,91.2,12603,8,0,0,0,184,12603,201
329,6,6,13,0,8.7,91.4,9545,9,0,0,0,180,9545,201
329,6,6,13,30,8.7,91.7,7736,10,0,0,0,189,7736,200
329,6,6,14,0,8.6,91.7,6114,11,0,0,0,188,6114,201
329,6,6,14,30,8.6,91.7,4195,12,0,0,0,197,4195,202
329,6,6,15,0,8.6,91.7,0,12,0,0,0,197,4195,202
330,6,6,9,0,9.8,95,7669,1,0,0,0,183,7669,201
330,6,6,9,30,9.8,95.2,9979,2,0,0,0,181,9979,200
330,6,6,10,0,9.9,95.4,8164,3,0,0,0,180,8164,198
330,6,6,10,30,9.8,95.2,9011,4,0,0,0,183,9011,199
330,6,6,11,0,9.8,95.1,9120,5,0,0,0,190,9120,201
330,6,6,11,30,9.7,95,6620,6,0,0,0,197,6620,204
330,6,6,12,0,9.7,95,0,6,0,0,0,197,6620,204
331,6,6,9,0,13.2,79.3,5370,1,0,0,0,183,5370,200
331,6,6,9,30,13.2,79.3,10804,2,0,0,0,184,10804,198
331,6,6,10,0,13.2,79.3,0,2,0,275,0,184,10804,198
332,6,6,9,0,15,85.9,3541,1,0,0,0,193,3541,199
332,6,6,9,30,15,86.1,4764,2,0,0,0,184,4764,199
332,6,6,10,0,15.1,86.4,4122,3,0,0,0,186,4122,198
332,6,6,10,30,15.1,86.4,0,3,0,0,0,186,4122,198
333,6,6,9,0,17.5,94.7,6122,1,0,0,0,181,6122,193
333,6,6,9,30,17.4,94.7,9670,2,0,0,0,183,9670,197
333,6,6,10,0,17.3,94.5,12225,3,0,0,0,188,12225,200
333,6,6,10,30,17.3,94.5,10642,4,0,0,0,190,10642,202
333,6,6,11,0,17.2,94.2,6040,5,0,0,0,197,6040,204
333,6,6,11,30,17.2,94.2,0,5,0,0,0,197,6040,204
334,6,6,9,0,17.8,73.2,10290,1,0,0,0,184,10290,197
334,6,6,9,30,17.7,73.2,16880,2,0,0,0,181,16880,197
334,6,6,10,0,17.5,73.5,28106,3,0,0,0,180,28106,196
334,6,6,10,30,17.6,73.6,36487,4,0,0,0,180,36487,197
334,6,6,11,0,17.5,73.3,33768,5,0,0,0,180,33768,197
334,6,6,11,30,17.3,73.4,33179,6,0,0,0,180,33179,196
334,6,6,12,0,17.1,73.4,36539,7,0,0,0,180,36539,197
334,6,6,12,30,16.9,73.4,37323,8,0,0,0,180,37323,196
334,6,6,13,0,16.3,73.8,29060,9,0,0,0,180,29060,194
334,6,6,13,30,16.2,73.8,27585,10,0,0,0,180,27585,194
334,6,6,14,0,16,73.7,28592,11,0,0,0,180,28592,196
334,6,6,14,30,15.9,73.6,25765,12,0,0,0,180,25765,198
334,6,6,15,0,15.8,73.6,19330,13,0,0,0,185,19330,200
334,6,6,15,30,15.8,73.5,12454,14,0,0,0,195,12454,202
334,6,6,16,0,15.8,73.2,7782,15,0,0,0,199,7782,205
334,6,6,16,30,15.8,73.2,0,15,0,0,0,199,7782,205
335,6,6,9,0,18.3,80.6,7353,1,0,0,0,180,7353,192
335,6,6,9,30,18.3,80.6,0,1,0,321,0,180,7353,192
336,6,6,9,0,19.4,99.5,3475,1,0,0,0,181,3475,192
336,6,6,9,30,19.3,99.6,4540,2,0,0,0,181,4540,193
336,6,6,10,0,19.2,99.5,5271,3,0,0,0,185,5271,197
336,6,6,10,30,19.1,99.4,4467,4,0,0,0,191,4467,200
336,6,6,11,0,19.1,99.4,0,4,0,0,0,191,4467,200
337,6,6,9,0,21.2,99.6,11234,1,0,0,0,180,11234,198
337,6,6,9,30,20.3,99.4,5384,2,0,0,0,180,5384,193
337,6,6,10,0,20.5,99.6,11588,3,0,0,3451,180,11588,195
337,6,6,10,30,20.3,99.5,13797,4,0,0,0,180,13797,197
337,6,6,11,0,20.2,99.5,14985,5,0,0,0,183,14985,199
337,6,6,11,30,19.9,99.6,10533,6,0,0,0,190,10533,200
337,6,6,12,0,19.8,99.7,9188,7,0,0,0,182,9188,202
337,6,6,12,30,19.8,99.8,6099,8,0,0,0,189,6099,203
337,6,6,13,0,19.8,99.8,0,8,0,0,0,189,6099,203
338,6,6,9,0,22.9,83.7,5545,1,0,0,0,184,5545,197
338,6,6,9,30,22.9,83.7,6023,2,0,0,0,189,6023,200
338,6,6,10,0,22.8,83.7,4790,3,0,0,0,189,4790,200
338,6,6,10,30,22.8,83.7,4239,4,0,0,0,190,4239,202
338,6,6,11,0,22.7,83.8,3553,5,0,0,0,197,3553,203
338,6,6,11,30,22.7,83.8,0,5,0,0,0,197,3553,203
339,6,6,9,30,12.5,90.9,8157,1,0,0,0,183,8157,198
339,6,6,10,0,12.6,91,11046,2,0,0,0,180,11046,197
339,6,6,10,30,12.6,91.1,12435,3,0,0,0,184,12435,198
339,6,6,11,0,12.5,91.2,10225,4,0,0,0,180,10225,198
339,6,6,11,30,12.6,91.2,10046,5,0,0,0,183,10046,198
339,6,6,12,0,12.7,91.2,5845,6,0,0,0,190,5845,200
339,6,6,12,30,12.6,91.2,4773,7,0,0,0,196,4773,202
339,6,6,13,0,12.6,91.2,0,7,0,0,0,196,4773,202
340,6,6,9,30,13.4,99.7,3356,1,0,0,0,182,3356,194
340,6,6,10,0,13.3,99.7,4495,2,0,0,0,187,4495,197
340,6,6,10,30,13.4,99.6,3864,3,0,0,0,194,3864,201
340,6,6,11,0,13.4,99.6,0,3,0,0,0,194,3864,201
341,6,6,9,30,21.1,99.9,3451,1,337,0,0,182,3451,197
341,6,6,10,0,21.1,99.9,0,1,337,337,0,182,3451,197
342,6,6,10,0,15.1,99.2,4638,1,0,0,0,186,4638,200
342,6,6,10,30,15.1,99.1,4829,2,0,0,0,192,4829,202
342,6,6,11,0,15.1,99.1,0,2,0,0,0,192,4829,202
343,6,6,10,30,1.2,76.2,3401,1,312,0,0,190,3401,201
343,6,6,11,0,1.1,76.3,5667,2,312,0,0,195,5667,202
343,6,6,11,30,1.4,77.2,13819,3,312,0,3169,193,13819,202
343,6,6,12,0,1.4,77.3,18221,4,312,0,0,188,18221,202
343,6,6,12,30,1.2,76.6,17120,5,312,0,0,191,17120,202
343,6,6,13,0,1.3,77.2,22413,6,312,0,4976,195,22413,203
343,6,6,13,30,1.3,77,23124,7,312,0,0,191,23124,204
343,6,6,14,0,1.4,77.1,23358,8,312,0,0,193,23358,204
343,6,6,14,30,1.3,77.7,12241,9,312,0,0,192,12241,203
343,6,6,15,0,1.3,77.7,14337,10,312,0,0,187,14337,201
343,6,6,15,30,1.3,77.7,16599,11,312,0,0,190,16599,201
343,6,6,16,0,1.4,78.3,21593,12,312,0,3463,194,21593,202
343,6,6,16,30,1.4,78.2,21811,13,312,0,0,194,21811,203
343,6,6,17,0,1.9,79.6,12239,14,312,0,0,188,12239,201
343,6,6,17,30,1.7,78.6,24936,15,312,0,9681,189,12239,202
343,6,6,18,0,1.9,79.6,15301,16,312,0,0,190,15301,200
343,6,6,18,30,2,79.7,12961,17,312,0,0,193,12961,203
343,6,6,19,0,2.1,79.9,11553,18,312,0,0,191,11553,204
343,6,6,19,30,2.2,80.2,12557,19,312,0,0,189,12557,203
343,6,6,20,0,2.3,80.3,8085,20,312,0,0,189,8085,201
343,6,6,20,30,2.3,80.2,7644,21,312,0,0,193,7644,202
343,6,6,21,0,2.3,80,6593,22,312,0,0,196,6593,203
343,6,6,21,30,2.4,80,6168,23,312,0,0,195,6168,204
343,6,6,22,0,2.4,80,0,23,312,0,0,195,6168,204
344,6,6,10,30,6.9,80.7,2934,1,0,0,0,189,2934,197
344,6,6,11,0,7,80.6,3112,2,0,0,0,191,3112,199
344,6,6,11,30,7,80.6,0,2,0,0,0,191,3112,199
345,6,6,10,30,13.2,79.1,24005,1,275,0,0,180,24005,195
345,6,6,11,0,13.2,79.1,0,1,275,275,0,180,24005,195
346,6,6,10,30,20.6,93.1,5325,1,0,0,0,185,5325,198
346,6,6,11,0,20.7,93,6474,2,0,0,0,186,6474,198
346,6,6,11,30,20.5,92.9,6740,3,0,0,0,189,6740,201
346,6,6,12,0,20.6,92.9,5731,4,0,0,0,194,5731,203
346,6,6,12,30,20.5,92.8,3774,5,0,0,0,198,3774,203
346,6,6,13,0,20.5,92.8,0,5,0,0,0,198,3774,203
347,6,6,10,30,23.7,83.9,3643,1,0,0,0,190,3643,199
347,6,6,11,0,23.7,83.9,0,1,0,0,0,190,3643,199
348,6,6,11,0,1.9,78.7,3169,1,0,0,0,197,3169,203
348,6,6,11,30,1.9,78.7,0,1,0,343,0,197,3169,203
349,6,6,11,0,12.8,85.3,7681,1,275,0,0,180,7681,191
349,6,6,11,30,12.8,85.2,8426,2,275,0,0,181,8426,194
349,6,6,12,0,12.8,85.4,10194,3,275,0,0,188,10194,198
349,6,6,12,30,12.8,85.4,0,3,275,275,0,188,10194,198
350,6,6,11,0,15.2,99.7,3674,1,0,0,0,181,3674,195
350,6,6,11,30,15,99.7,6308,2,0,0,0,180,6308,192
350,6,6,12,0,15,99.7,7790,3,0,0,0,180,7790,190
350,6,6,12,30,14.9,99.6,10096,4,0,0,0,180,10096,189
350,6,6,13,0,14.9,99.5,11830,5,0,0,0,181,11830,193
350,6,6,13,30,14.8,99.4,12725,6,0,0,0,185,12725,196
350,6,6,14,0,14.8,99.3,11949,7,0,0,0,191,11949,200
350,6,6,14,30,14.8,99.4,7709,8,0,0,0,195,7709,204
350,6,6,15,0,14.8,99.4,0,8,0,0,0,195,7709,204
351,6,6,11,0,15.9,68.7,4025,1,0,0,0,189,4025,200
351,6,6,11,30,15.9,68.5,4803,2,0,0,0,187,4803,202
351,6,6,12,0,15.9,68.5,0,2,0,0,0,187,4803,202
352,6,6,11,0,18.3,74.7,4306,1,334,0,0,185,4306,199
352,6,6,11,30,17.9,74.6,6013,2,334,0,0,183,6013,200
352,6,6,12,0,17.7,74.7,7715,3,334,0,0,180,7715,198
352,6,6,12,30,17.5,74.7,9413,4,334,0,0,180,9413,196
352,6,6,13,0,17.3,74.7,10848,5,334,0,0,180,10848,196
352,6,6,13,30,17.3,74.6,12156,6,334,0,0,183,12156,200
352,6,6,14,0,17.2,74.4,10963,7,334,0,0,188,10963,199
352,6,6,14,30,17.2,74,8340,8,334,0,0,195,8340,202
352,6,6,15,0,16.9,73.9,7010,9,334,0,0,199,7010,205
352,6,6,15,30,16.9,73.9,0,9,334,0,0,199,7010,205
353,6,6,11,0,22.3,75.9,4568,1,0,0,0,189,4568,199
353,6,6,11,30,22.3,75.7,6204,2,0,0,0,193,6204,200
353,6,6,12,0,22.2,75.7,7288,3,0,0,0,189,7288,201
353,6,6,12,30,21.9,75.6,7755,4,0,0,0,180,7755,198
353,6,6,13,0,21.5,75.6,8480,5,0,0,0,180,8480,190
353,6,6,13,30,21.4,75.4,11660,6,0,0,0,180,11660,187
353,6,6,14,0,21.4,75.2,15727,7,0,0,0,180,15727,185
353,6,6,14,30,21.4,75.2,20813,8,0,0,0,180,20813,184
353,6,6,15,0,21.4,75,25760,9,0,0,0,180,25760,184
353,6,6,15,30,21.3,74.9,29672,10,0,0,0,180,29672,186
353,6,6,16,0,21.2,74.7,35262,11,0,0,0,180,35262,188
353,6,6,16,30,21,74.7,34683,12,0,0,0,180,34683,190
353,6,6,17,0,20.8,74.6,34965,13,0,0,0,180,34965,190
353,6,6,17,30,20.8,74.4,39966,14,0,0,0,180,39966,192
353,6,6,18,0,20.9,74.4,35335,15,0,0,0,180,35335,196
353,6,6,18,30,21.2,74.2,22466,16,0,0,0,187,22466,201
353,6,6,19,0,21.8,74.2,4825,17,0,0,0,196,4825,203
353,6,6,19,30,21.8,74.2,0,17,0,0,0,196,4825,203
354,6,6,11,30,11.3,78.9,6062,1,0,0,0,180,6062,188
354,6,6,12,0,11.2,78.7,11254,2,0,0,0,180,11254,190
354,6,6,12,30,11.2,78.5,17863,3,0,0,0,180,17863,189
354,6,6,13,0,11.2,78.5,23486,4,0,0,0,180,23486,191
354,6,6,13,30,11.2,78.5,0,4,0,355,0,180,23486,191
355,6,6,11,30,12.6,78.8,18275,1,275,0,0,180,18275,194
355,6,6,12,0,13.3,79,42160,2,275,0,17034,180,42160,194
355,6,6,12,30,13.3,78.9,47724,3,275,0,0,180,47724,196
355,6,6,13,0,13.2,79,47431,4,275,0,0,180,47431,196
355,6,6,13,30,12.3,78.7,73506,5,275,0,23486,180,47431,194
355,6,6,14,0,11.1,78.2,79453,6,275,0,20949,180,47431,190
355,6,6,14,30,11,78.2,88787,7,275,0,0,180,88787,189
355,6,6,15,0,11.1,78.1,101491,8,275,0,0,180,101491,191
355,6,6,15,30,11.3,78.2,97604,9,275,0,0,180,97604,191
355,6,6,16,0,11.5,78.4,95021,10,275,0,0,180,95021,192
355,6,6,16,30,11.6,78.5,87699,11,275,0,0,180,87699,194
355,6,6,17,0,11.6,78.5,84888,12,275,0,0,180,84888,196
355,6,6,17,30,11.5,78.1,83435,13,275,0,5276,180,83435,199
355,6,6,18,0,11.4,78.6,62873,14,275,0,0,180,62873,199
355,6,6,18,30,10.7,81.3,11621,15,275,0,0,180,11621,192
355,6,6,19,0,10.8,81.5,17470,16,275,0,0,180,17470,190
355,6,6,19,30,10.8,81.5,23007,17,275,0,0,180,23007,191
355,6,6,20,0,10.8,81.5,26463,18,275,0,0,180,26463,194
355,6,6,20,30,11.1,82.1,21983,19,275,0,0,180,21983,193
355,6,6,21,0,11.1,82.2,23276,20,275,0,0,180,23276,196
355,6,6,21,30,11.1,82.3,20754,21,275,0,0,186,20754,200
355,6,6,22,0,11.2,82.7,8962,22,275,0,0,200,8962,205
355,6,6,22,30,11.2,82.7,0,22,275,0,0,200,8962,205
356,6,6,11,30,13.8,79.2,17034,1,275,0,0,180,17034,191
356,6,6,12,0,13.8,79.2,0,1,275,355,0,180,17034,191
357,6,6,11,30,17.1,95.3,3542,1,0,0,0,192,3542,200
357,6,6,12,0,17.3,95.3,4337,2,0,0,0,187,4337,201
357,6,6,12,30,17.3,95.2,3616,3,0,0,0,193,3616,203
357,6,6,13,0,17.3,95.2,0,3,0,0,0,193,3616,203
358,6,6,12,0,10.1,78.2,4395,1,0,0,0,180,4395,187
358,6,6,12,30,9.9,77.9,10236,2,0,0,0,180,10236,187
358,6,6,13,0,9.8,77.7,16805,3,0,0,0,180,16805,187
358,6,6,13,30,9.9,77.4,20949,4,0,0,0,180,20949,187
358,6,6,14,0,9.9,77.4,0,4,0,355,0,180,20949,187
359,6,6,12,0,14.8,86.9,4043,1,0,0,0,180,4043,195
359,6,6,12,30,14.7,86.9,5068,2,0,0,0,180,5068,195
359,6,6,13,0,14.8,86.9,5392,3,0,0,0,181,5392,198
359,6,6,13,30,15.1,87.2,12623,4,0,0,4329,180,12623,194
359,6,6,14,0,15.2,87.3,13726,5,0,0,0,180,13726,192
359,6,6,14,30,15.2,87.5,15405,6,0,0,0,180,15405,193
359,6,6,15,0,15.2,87.4,16698,7,0,0,0,180,16698,195
359,6,6,15,30,15.3,87.5,15873,8,0,0,0,187,15873,197
359,6,6,16,0,15.3,87.3,17674,9,0,0,0,185,17674,200
359,6,6,16,30,15.3,87.2,14966,10,0,0,0,193,14966,202
359,6,6,17,0,15.3,87.2,12326,11,0,0,0,187,12326,202
359,6,6,17,30,15.4,87.2,8596,12,0,0,0,192,8596,203
359,6,6,18,0,15.4,86.5,3812,13,0,0,0,194,3812,203
359,6,6,18,30,15.4,86.5,0,13,0,0,0,194,3812,203
360,6,6,12,30,2,79.1,4976,1,343,0,0,195,4976,203
360,6,6,13,0,2,79.1,0,1,343,343,0,195,4976,203
361,6,6,12,30,10.2,85.7,3973,1,0,0,0,184,3973,199
361,6,6,13,0,10.2,85.9,8802,2,0,0,0,188,8802,199
361,6,6,13,30,10.2,85.8,11858,3,0,0,0,186,11858,200
361,6,6,14,0,10.2,86,13016,4,0,0,0,181,13016,199
361,6,6,14,30,10.2,86.2,11180,5,0,0,0,180,11180,198
361,6,6,15,0,10.1,86.2,10625,6,0,0,0,189,10625,201
361,6,6,15,30,10.1,86.1,6468,7,0,0,0,198,6468,204
361,6,6,16,0,10.1,86.1,0,7,0,0,0,198,6468,204
362,6,6,12,30,11.3,91.6,4520,1,0,0,0,182,4520,198
362,6,6,13,0,11.3,91.7,6008,2,0,0,0,182,6008,198
362,6,6,13,30,11.3,91.6,7678,3,0,0,0,183,7678,199
362,6,6,14,0,11.3,91.5,7053,4,0,0,0,188,7053,200
362,6,6,14,30,11.2,91.6,7233,5,0,0,0,188,7233,202
362,6,6,15,0,11.1,91.7,7473,6,0,0,0,182,7473,202
362,6,6,15,30,10.8,92,4126,7,0,0,0,181,4126,198
362,6,6,16,0,10.8,92,4307,8,0,0,0,192,4307,200
362,6,6,16,30,10.8,91.9,3383,9,0,0,0,197,3383,203
362,6,6,17,0,10.8,91.9,0,9,0,0,0,197,3383,203
363,6,6,12,30,20,83,9868,1,321,0,0,183,9868,201
363,6,6,13,0,19.9,82.6,3624,2,321,0,0,191,3624,203
363,6,6,13,30,19.9,82.6,0,2,321,0,0,191,3624,203
364,6,6,13,0,2.7,78.7,5197,1,0,0,0,190,5197,200
364,6,6,13,30,2.8,78.7,6971,2,0,0,0,192,6971,199
364,6,6,14,0,2.8,78.7,8627,3,0,0,0,194,8627,200
364,6,6,14,30,2.8,78.6,8903,4,0,0,0,195,8903,202
364,6,6,15,0,2.8,78.7,8471,5,0,0,0,199,8471,204
364,6,6,15,30,2.8,78.7,0,5,0,0,0,199,8471,204
365,6,6,13,0,12.9,86.1,3719,1,275,0,0,180,3719,199
365,6,6,13,30,13.1,86.5,6943,2,275,0,0,181,6943,199
365,6,6,14,0,13,86.5,8451,3,275,0,0,182,8451,197
365,6,6,14,30,12.9,86.3,11408,4,275,0,0,180,11408,197
365,6,6,15,0,12.9,86.2,11787,5,275,0,0,180,11787,194
365,6,6,15,30,12.8,86,14734,6,275,0,0,180,14734,194
365,6,6,16,0,12.8,86,0,6,275,275,0,180,14734,194
366,6,6,13,0,15.4,87.7,4329,1,0,0,0,180,4329,195
366,6,6,13,30,15.4,87.7,0,1,0,359,0,180,4329,195
367,6,6,13,0,17.8,96.2,4028,1,0,0,0,185,4028,195
367,6,6,13,30,17.8,96.1,4490,2,0,0,0,188,4490,198
367,6,6,14,0,17.8,96.1,4224,3,0,0,0,195,4224,201
367,6,6,14,30,17.8,96.2,3830,4,0,0,0,198,3830,204
367,6,6,15,0,17.8,96.2,0,4,0,0,0,198,3830,204
368,6,6,13,0,18.3,72.8,5169,1,334,0,0,185,5169,201
368,6,6,13,30,18.3,72.8,0,1,334,0,0,185,5169,201
369,6,6,13,30,5.6,72.6,3226,1,0,0,0,191,3226,201
369,6,6,14,0,5.4,72.7,6267,2,0,0,0,188,6267,199
369,6,6,14,30,5.3,72.7,8614,3,0,0,0,180,8614,197
369,6,6,15,0,5.3,72.9,12730,4,0,0,0,180,12730,197
369,6,6,15,30,5.1,73,14199,5,0,0,0,182,14199,196
369,6,6,16,0,5.1,73.1,15621,6,0,0,0,187,15621,198
369,6,6,16,30,5.1,73.1,17903,7,0,0,0,188,17903,199
369,6,6,17,0,4.9,73.2,20602,8,0,0,0,181,20602,201
369,6,6,17,30,4.9,73.2,21974,9,0,0,0,180,21974,200
369,6,6,18,0,4.8,73.6,20345,10,0,0,0,182,20345,198
369,6,6,18,30,4.6,73.7,16534,11,0,0,0,184,16534,201
369,6,6,19,0,4.5,73.7,14476,12,0,0,0,192,14476,203
369,6,6,19,30,4.4,73.8,9186,13,0,0,0,197,9186,204
369,6,6,20,0,4.4,73.8,0,13,0,0,0,197,9186,204
370,6,6,14,0,0.3,99.4,4101,1,0,0,0,191,4101,202
370,6,6,14,30,0.3,99.4,0,1,0,0,0,191,4101,202
